,x,y,elevation,demand,tw a,tw b,s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
30,40.44128,-79.96997,319.7020569,9.0,25.0,101.0,5.0,2.133,0.417,0.864,2.227,0.578,2.098,0.872,1.123,1.117,2.129,2.294,2.151,0.855,0.621,0.03,1.729,0.693,1.016,1.203,1.378,1.82,1.32,0.616,0.947,0.5,0.25,1.111,2.147,1.884,1.315,0.0,1.91,0.782,0.591,0.513,0.551,1.66,0.953,1.386,2.073,0.252,0.229,1.225,0.652,1.216,0.314,1.721,0.933,0.96,0.954,0.683,1.115,1.347,1.627,0.668,0.689,1.557,1.533,0.597,0.219,2.105,1.15,2.067,1.285,0.851,0.893,0.358,2.103,0.178,0.893,0.264,0.663,0.59,2.053,2.07,0.53,1.725,1.397,1.34,1.337,1.276,1.306,1.34,2.056,0.794,1.217,0.373,0.08,0.202,1.245,0.652,0.516,1.221,2.121,0.915,0.875,0.594,0.887,0.423,0.201,0.471
31,40.44657819,-79.98329388,323.2911987,15.0,42.0,72.0,5.0,1.0,1.611,1.695,0.857,2.199,0.385,1.176,2.957,1.357,0.142,0.243,0.263,1.787,2.455,1.907,0.645,2.429,1.672,1.443,1.132,0.664,0.754,2.236,1.035,1.41,1.871,0.948,0.829,0.375,0.871,1.91,0.0,1.361,2.097,1.774,2.565,1.082,2.948,1.505,1.127,2.266,1.988,0.798,1.483,1.093,1.892,0.775,1.031,1.098,1.651,2.792,0.993,1.094,0.681,2.682,1.521,0.325,1.079,2.915,1.979,1.12,2.99,0.91,1.453,2.865,1.165,1.809,0.857,1.997,2.888,2.279,1.386,2.911,0.529,0.652,2.304,0.353,1.516,1.086,0.616,0.779,0.66,1.094,0.146,2.35,0.75,1.878,2.094,2.216,0.805,1.258,2.838,0.837,0.563,1.049,1.131,2.915,1.172,2.711,1.826,1.732
32,40.44557204,-79.97090494,293.5848694,9.0,21.0,100.0,5.0,1.445,1.189,1.273,1.539,1.539,1.41,0.184,1.547,0.935,1.441,1.606,1.463,2.183,1.369,0.78,1.041,1.441,0.312,1.021,1.165,1.132,0.632,1.576,0.613,0.282,0.743,1.344,1.459,1.196,0.627,0.782,1.361,0.0,0.737,0.414,1.205,1.478,1.588,0.604,1.524,0.905,0.627,0.774,1.061,0.667,0.967,1.172,0.609,1.369,0.29,1.431,1.525,0.922,1.078,1.322,1.099,1.007,1.013,1.555,0.618,1.555,1.629,1.517,0.748,1.504,1.303,0.448,1.553,0.636,1.528,0.918,0.025,1.551,1.503,1.521,1.183,1.175,0.615,0.914,1.013,1.176,1.057,1.129,1.507,0.99,1.045,0.517,0.734,0.856,0.695,0.188,1.477,1.234,1.571,0.365,0.23,1.554,1.296,1.351,0.855,0.372
33,40.44564779,-79.96794449,319.7043152,9.0,20.0,82.0,5.0,2.182,0.974,1.285,2.275,0.88,2.147,0.921,1.679,0.921,2.178,2.342,2.2,1.412,1.177,0.588,1.778,1.25,0.425,1.007,1.491,1.868,1.368,0.917,0.751,0.304,0.551,1.532,2.195,1.933,1.363,0.591,2.097,0.737,0.0,0.078,1.108,2.214,1.254,1.341,2.26,0.808,0.53,0.983,1.208,1.403,0.87,1.908,0.736,1.516,0.446,0.984,1.672,1.659,1.814,1.224,1.246,1.744,1.749,0.898,0.521,2.292,1.707,2.254,1.016,1.407,1.449,0.351,2.29,0.539,1.194,0.821,0.466,0.891,2.24,2.257,1.086,1.912,1.352,1.651,1.749,1.833,1.793,1.865,2.243,0.836,1.773,0.42,0.637,0.758,1.432,0.456,0.818,1.778,2.308,0.718,0.966,0.895,1.443,0.725,0.758,0.108
34,40.4451472,-79.96859136,316.4613953,6.0,51.0,72.0,5.0,1.859,0.896,1.207,1.953,0.802,1.824,0.598,1.602,0.843,1.855,2.02,1.877,1.334,1.1,0.51,1.455,1.172,0.502,0.929,1.413,1.546,1.046,0.84,0.673,0.226,0.474,1.454,1.873,1.61,1.041,0.513,1.774,0.414,0.078,0.0,1.03,1.754,1.177,1.418,1.799,0.731,0.453,0.905,1.131,0.942,0.793,1.448,0.659,1.439,0.524,0.907,1.594,1.027,1.353,1.147,1.168,1.283,1.118,0.821,0.443,1.831,1.629,1.793,0.938,1.33,1.372,0.274,1.829,0.462,1.117,0.743,0.389,0.814,1.779,1.797,1.009,1.451,1.429,1.02,1.289,1.755,1.333,1.234,1.782,0.914,1.696,0.343,0.559,0.681,0.971,0.378,0.74,1.7,1.847,0.641,0.601,0.818,1.366,0.647,0.68,0.031
35,40.44044036,-79.96890996,339.3555298,14.0,56.0,77.0,5.0,2.65,0.676,1.123,2.744,0.275,2.615,1.389,0.627,1.634,2.646,2.811,2.668,1.114,0.319,0.548,2.246,0.142,1.533,1.72,1.637,2.337,1.837,0.237,1.464,1.017,0.593,1.369,2.664,2.401,1.832,0.551,2.565,1.205,1.108,1.03,0.0,1.919,0.866,1.903,2.59,0.769,0.798,1.484,0.91,1.733,0.465,2.238,1.45,1.219,1.471,0.596,1.374,1.606,2.144,0.366,0.948,2.074,1.792,0.51,0.789,2.622,0.848,2.584,1.544,0.549,1.152,0.875,2.62,0.747,0.806,0.781,1.18,0.381,2.57,2.587,0.228,2.242,1.914,1.599,1.596,1.535,1.565,1.599,2.433,0.838,1.476,0.89,0.597,0.604,1.621,1.169,0.341,1.48,2.638,1.432,1.392,0.342,1.145,0.464,0.46,0.988
36,40.43952869,-79.97843877,292.7971497,7.0,37.0,88.0,5.0,1.135,1.243,1.681,1.229,2.194,1.148,1.294,2.589,1.475,1.162,1.5,1.184,1.357,2.087,1.658,0.543,2.061,1.79,1.561,0.907,0.87,1.046,2.156,1.152,1.527,1.928,0.55,1.197,0.934,1.166,1.66,1.082,1.478,2.214,1.754,1.919,0.0,3.066,1.8,1.214,1.767,2.105,0.733,1.116,1.206,1.525,0.602,1.148,0.701,1.768,2.909,0.595,1.228,0.507,2.036,0.971,0.757,1.014,3.033,2.096,1.245,3.107,1.208,1.57,2.219,0.767,1.926,1.243,2.114,3.006,1.779,1.503,3.029,1.242,1.463,1.937,0.925,1.811,1.22,0.465,0.381,0.496,0.998,1.325,2.468,0.586,1.995,1.706,1.555,1.235,1.375,2.955,0.439,1.31,1.166,1.248,3.032,0.774,2.829,1.459,1.85
37,40.44480962,-79.96381533,354.4535217,9.0,12.0,46.0,5.0,3.033,1.388,1.835,3.127,0.587,2.998,1.772,0.595,2.216,3.029,3.194,3.051,1.826,0.742,0.955,2.629,0.838,1.276,2.302,2.752,2.72,2.22,0.624,2.2,1.164,0.693,2.081,3.047,2.784,2.215,0.953,2.948,1.588,1.254,1.177,0.866,3.066,0.0,2.048,3.112,1.204,0.705,2.362,1.603,2.254,1.266,2.76,2.197,1.912,1.297,0.479,2.067,2.51,2.666,0.695,1.641,2.595,2.601,0.606,0.715,3.143,0.623,3.105,1.857,1.006,1.845,1.002,3.141,0.754,0.132,1.216,1.588,0.599,3.091,3.109,0.893,2.763,2.059,2.502,2.601,2.228,2.645,2.716,3.094,0.608,2.169,1.018,1.032,1.154,2.283,1.297,0.525,2.173,3.159,1.953,1.817,0.602,1.839,0.541,1.153,1.116
38,40.44624889,-79.97110842,315.7235413,5.0,27.0,65.0,5.0,1.768,1.511,1.596,1.698,2.0,1.561,0.591,2.008,1.258,1.586,1.751,1.608,2.505,1.973,1.383,1.364,2.251,0.916,1.344,1.605,1.283,0.777,2.037,0.935,0.886,1.347,1.666,1.61,1.347,0.634,1.386,1.505,0.604,1.341,1.418,1.903,1.8,2.048,0.0,2.227,1.533,1.255,1.477,1.764,0.49,1.595,1.875,1.312,2.072,0.412,1.419,2.228,1.625,1.78,1.633,1.801,1.71,1.715,1.543,1.246,2.258,1.618,2.22,1.733,2.132,2.005,1.076,2.256,1.264,1.516,1.546,0.703,1.539,2.206,2.224,1.811,1.878,0.15,1.617,1.716,1.878,1.76,1.831,2.209,0.978,1.748,1.145,1.362,1.483,0.671,0.866,1.466,1.936,2.274,1.068,0.932,1.543,1.999,1.339,1.483,0.833
39,40.44103325,-79.98504311,274.3205261,6.0,41.0,93.0,5.0,0.301,1.774,1.652,0.394,2.362,0.701,1.339,3.071,1.521,1.044,0.897,0.829,1.329,2.66,2.071,0.609,2.733,1.836,1.606,1.312,0.678,1.092,2.4,1.198,1.573,2.034,0.716,0.438,0.773,1.212,2.073,1.127,1.524,2.26,1.799,2.59,1.214,3.112,2.227,0.0,2.555,2.277,1.104,1.772,1.378,2.617,0.636,1.32,0.866,1.94,3.081,0.761,1.4,0.771,2.971,1.81,1.076,1.385,3.205,2.268,0.342,3.279,0.304,1.742,3.154,0.933,2.098,0.413,2.286,3.177,2.568,1.675,3.2,0.809,0.56,2.833,0.988,1.983,1.392,0.875,0.547,0.919,1.4,0.996,2.64,1.008,2.167,2.384,2.505,1.406,1.547,3.127,0.605,0.741,1.338,1.42,3.204,0.939,3.0,2.505,2.022
40,40.44197957,-79.97214976,315.6246033,10.0,17.0,89.0,5.0,2.351,0.524,0.97,2.444,0.848,2.316,1.09,1.487,1.335,2.346,2.511,2.369,0.962,0.986,0.249,1.947,0.911,1.233,1.421,1.485,2.037,1.537,0.885,1.165,0.718,0.52,1.217,2.364,2.102,1.532,0.252,2.266,0.905,0.808,0.731,0.769,1.767,1.204,1.533,2.555,0.0,0.517,1.332,0.758,1.453,0.423,1.958,1.169,1.066,1.19,0.971,1.222,1.454,1.864,0.871,0.795,1.788,1.639,0.886,0.508,2.341,1.353,2.304,0.152,1.053,0.999,0.594,2.339,0.467,1.181,0.013,0.899,0.937,2.284,2.302,0.835,1.956,1.634,1.446,1.444,1.383,1.413,1.447,2.28,1.082,1.323,0.61,0.193,0.212,1.469,0.889,0.805,1.327,2.352,1.151,1.111,0.882,0.993,0.712,0.357,0.708
41,40.44286782,-79.96805773,321.2397766,5.0,45.0,75.0,5.0,2.073,0.664,1.11,2.166,0.349,2.038,0.812,0.471,1.057,2.068,2.233,2.091,1.102,0.505,0.231,1.669,0.601,0.955,1.142,1.625,1.759,1.259,0.387,0.887,0.44,0.021,1.357,2.086,1.824,1.254,0.229,1.988,0.627,0.53,0.453,0.798,2.105,0.705,1.255,2.277,0.517,0.0,1.119,0.898,1.156,0.561,1.661,0.872,1.206,0.893,0.454,1.362,1.241,1.567,0.458,0.936,1.496,1.331,0.368,0.009,2.044,0.765,2.007,1.152,1.098,1.14,0.297,2.042,0.049,0.664,0.511,0.602,0.361,1.993,2.01,0.777,1.664,1.337,1.233,1.502,1.523,1.553,1.587,1.996,0.565,1.464,0.313,0.327,0.449,1.184,0.592,0.288,1.468,2.06,0.854,0.814,0.365,1.133,0.194,0.448,0.411
42,40.44363616,-79.97769238,316.1685181,9.0,16.0,111.0,5.0,0.899,0.808,0.893,0.993,1.468,0.864,0.59,2.154,0.555,0.879,1.216,0.901,1.438,1.652,1.223,0.495,1.626,1.086,0.641,0.368,0.586,0.468,1.722,0.232,0.679,1.14,0.554,0.913,0.65,0.463,1.225,0.798,0.774,0.983,0.905,1.484,0.733,2.362,1.477,1.104,1.332,1.119,0.0,0.681,0.559,1.09,0.628,0.501,0.486,1.121,2.262,0.558,0.296,0.432,1.813,0.757,0.475,0.316,1.487,1.109,1.011,2.46,0.973,0.65,1.996,0.553,0.94,1.009,1.128,2.359,1.409,0.856,1.48,0.949,1.229,1.502,0.643,1.131,0.288,0.268,0.431,0.237,0.33,1.032,1.821,0.247,1.009,1.225,1.12,0.554,0.527,1.407,0.664,1.017,0.519,0.601,1.484,0.559,1.313,1.024,0.863
43,40.4403403,-79.97373627,277.0906677,12.0,17.0,109.0,5.0,1.568,0.234,0.212,1.661,1.185,1.539,0.877,1.58,0.645,1.564,1.729,1.586,1.119,1.078,0.649,1.164,1.053,1.373,0.731,0.834,1.26,0.754,1.148,0.448,0.769,0.92,0.566,1.588,1.325,0.749,0.652,1.483,1.061,1.208,1.131,0.91,1.116,1.603,1.764,1.772,0.758,0.898,0.681,0.0,0.789,0.516,1.294,0.732,0.415,1.071,1.352,0.571,0.803,1.2,1.027,0.144,1.137,0.893,1.095,0.889,1.678,1.509,1.64,0.74,1.21,0.348,0.975,1.676,0.847,1.562,0.77,0.78,1.093,1.633,1.651,0.928,1.305,1.395,0.795,0.793,0.732,0.762,0.796,1.629,1.77,0.672,0.991,0.698,0.546,0.818,0.617,1.186,0.676,1.701,0.75,0.831,1.16,0.342,1.093,0.45,0.953
44,40.44618865,-79.97422403,314.1948547,10.0,61.0,114.0,5.0,1.173,0.917,1.001,1.286,1.505,1.149,0.482,2.214,0.663,1.174,1.339,1.196,1.911,1.803,1.213,0.769,1.875,0.978,0.749,0.893,0.871,0.365,1.542,0.341,0.716,1.177,1.072,1.198,0.935,0.222,1.216,1.093,0.667,1.403,0.942,1.733,1.206,2.254,0.49,1.378,1.453,1.156,0.559,0.789,0.0,1.634,0.9,0.148,1.097,0.957,2.098,1.253,0.624,0.806,1.988,0.827,0.735,0.715,2.221,1.285,1.283,2.296,1.245,0.759,2.171,1.031,1.115,1.281,1.303,2.194,1.585,0.692,2.217,1.231,1.249,1.85,0.903,0.501,0.617,0.741,0.904,0.785,0.831,1.235,1.656,0.773,1.184,1.4,1.522,0.259,0.564,2.144,0.962,1.299,0.166,0.437,2.221,1.024,2.017,1.522,1.038
45,40.43916293,-79.97021143,317.4408569,14.0,15.0,48.0,5.0,2.413,0.281,0.728,2.506,0.739,1.948,1.152,1.105,1.397,1.972,2.137,1.995,0.72,0.603,0.311,2.009,0.607,1.295,1.482,1.242,1.669,1.163,0.702,0.857,0.78,0.582,0.975,1.996,1.734,1.158,0.314,1.892,0.967,0.87,0.793,0.465,1.525,1.266,1.595,2.617,0.423,0.561,1.09,0.516,1.634,0.0,1.703,1.14,0.824,1.236,1.017,0.98,1.212,1.609,0.65,0.553,1.546,1.397,0.736,0.554,2.087,1.132,2.049,1.149,0.833,0.757,0.64,2.085,0.512,1.227,0.435,0.945,0.643,2.042,2.059,0.452,1.714,1.803,1.204,1.201,1.141,1.171,1.205,2.038,1.128,1.081,0.656,0.354,0.211,1.227,0.934,0.688,1.085,2.11,1.158,1.157,0.711,0.751,0.757,0.115,0.753
46,40.44200965,-79.98257229,289.9204102,7.0,61.0,101.0,5.0,0.431,1.422,1.507,0.525,2.01,0.493,0.987,2.719,1.169,0.856,0.844,0.614,1.307,2.308,1.719,0.274,2.381,1.484,1.254,0.96,0.448,0.74,2.048,0.846,1.221,1.682,0.468,0.569,0.513,0.86,1.721,0.775,1.172,1.908,1.448,2.238,0.602,2.76,1.875,0.636,1.958,1.661,0.628,1.294,0.9,1.703,0.0,0.842,0.619,1.462,2.603,0.513,0.922,0.276,2.493,0.889,0.451,0.907,2.727,1.79,0.541,2.801,0.503,1.264,2.676,0.685,1.62,0.539,1.808,2.7,2.09,1.197,2.723,0.586,0.759,2.355,0.653,1.505,0.914,0.397,0.299,0.441,0.922,0.669,2.162,0.53,1.689,1.906,2.027,0.928,1.069,2.649,0.357,0.654,0.86,0.942,2.726,0.692,2.523,2.027,1.544
47,40.44558867,-79.9747518,302.3874817,5.0,52.0,100.0,5.0,1.116,0.859,0.944,1.209,1.222,1.087,0.425,2.021,0.606,1.111,1.276,1.134,1.853,1.519,0.93,0.712,1.592,0.921,0.692,0.835,0.808,0.302,1.259,0.283,0.433,0.894,1.014,1.135,0.873,0.361,0.933,1.031,0.609,0.736,0.659,1.45,1.148,2.197,1.312,1.32,1.169,0.872,0.501,0.732,0.148,1.14,0.842,0.0,1.04,0.899,2.04,1.195,0.567,0.748,1.566,0.769,0.677,0.657,2.164,0.863,1.226,2.238,1.188,0.701,1.749,0.973,0.693,1.224,0.881,2.137,1.163,0.634,2.16,1.174,1.191,1.428,0.846,0.942,0.559,0.683,0.846,0.727,0.773,1.177,1.599,0.715,0.762,0.979,1.1,0.366,0.281,2.086,0.904,1.242,0.018,0.379,2.163,0.967,1.96,1.1,0.617
48,40.44062661,-79.97779534,298.6285706,10.0,10.0,110.0,5.0,1.152,0.543,0.627,1.246,1.493,1.165,1.185,1.888,0.953,1.179,1.517,1.201,1.406,1.387,0.957,0.608,1.361,1.681,1.039,0.418,0.887,1.063,1.456,0.757,1.077,1.228,0.151,1.214,0.951,1.057,0.96,1.098,1.369,1.516,1.439,1.219,0.701,1.912,2.072,0.866,1.066,1.206,0.486,0.415,1.097,0.824,0.619,1.04,0.0,1.379,1.66,0.156,0.588,0.524,1.335,0.271,0.774,0.573,1.403,1.197,1.262,1.817,1.224,1.048,1.518,0.067,1.283,1.26,1.156,1.87,1.079,1.088,1.401,1.259,1.48,1.236,0.942,1.703,0.58,0.377,0.317,0.347,0.381,1.342,2.079,0.257,1.299,1.006,0.854,1.126,0.925,1.494,0.261,1.327,1.058,1.14,1.469,0.073,1.401,0.758,1.261
49,40.44647339,-79.96777704,301.1802673,14.0,62.0,119.0,5.0,1.736,1.199,1.283,1.829,1.249,1.701,0.475,1.257,0.919,1.731,1.896,1.754,2.473,1.54,0.951,1.332,1.613,0.021,1.005,1.455,1.422,0.922,1.286,0.903,0.454,0.915,1.635,1.749,1.487,0.917,0.954,1.651,0.29,0.446,0.524,1.471,1.768,1.297,0.412,1.94,1.19,0.893,1.121,1.071,0.957,1.236,1.462,0.899,1.379,0.0,1.141,1.815,1.213,1.368,1.354,1.389,1.297,1.303,1.264,0.967,1.846,1.339,1.808,1.321,1.853,1.593,0.797,1.844,0.985,1.237,1.267,0.291,1.26,1.794,1.811,1.532,1.466,0.905,1.205,1.303,1.466,1.347,1.419,1.797,0.699,1.335,0.866,1.083,1.205,0.986,0.454,1.187,1.524,1.862,0.656,0.52,1.264,1.587,1.06,1.204,0.554
50,40.44392897,-79.96378565,345.7800293,11.0,3.0,95.0,5.0,2.876,1.118,1.564,2.97,0.317,2.841,1.615,0.325,2.06,2.872,3.037,2.894,1.556,0.472,0.685,2.472,0.568,1.119,2.145,2.596,2.563,2.063,0.354,2.044,0.894,0.423,1.811,2.89,2.627,2.058,0.683,2.792,1.431,0.984,0.907,0.596,2.909,0.479,1.419,3.081,0.971,0.454,2.262,1.352,2.098,1.017,2.603,2.04,1.66,1.141,0.0,1.838,2.28,2.436,0.466,1.411,2.365,2.371,0.376,0.485,2.913,0.331,2.876,1.627,0.777,1.615,0.773,2.912,0.524,0.292,0.987,1.359,0.369,2.862,2.879,0.663,2.533,1.83,2.273,2.371,1.999,2.415,2.487,2.865,0.378,1.939,0.788,0.803,0.924,2.053,1.067,0.295,1.943,2.929,1.723,1.588,0.373,1.609,0.311,0.924,0.886
51,40.43989822,-79.97925837,295.3265991,7.0,68.0,117.0,5.0,1.047,0.698,0.783,1.14,1.649,1.06,1.341,2.044,1.109,1.073,1.411,1.096,1.3,1.542,1.113,0.503,1.516,1.837,1.194,0.491,0.781,0.957,1.611,0.912,1.233,1.383,0.045,1.108,0.846,1.213,1.115,0.993,1.525,1.672,1.594,1.374,0.595,2.067,2.228,0.761,1.222,1.362,0.558,0.571,1.253,0.98,0.513,1.195,0.156,1.815,1.838,0.0,0.66,0.418,1.491,0.426,0.668,0.646,1.559,1.353,1.157,1.973,1.119,1.204,1.674,0.222,1.439,1.155,1.311,2.026,1.234,1.244,1.557,1.154,1.375,1.392,0.837,1.858,0.653,0.377,0.211,0.407,0.453,1.237,2.234,0.329,1.455,1.161,1.01,1.282,1.081,1.65,0.156,1.222,1.078,1.16,1.624,0.229,1.556,0.914,1.417
52,40.44321237,-79.97546212,322.8651123,15.0,63.0,103.0,5.0,1.196,0.93,1.015,1.289,1.59,1.161,0.738,2.276,0.677,1.175,1.512,1.197,1.933,1.774,1.345,0.791,1.749,1.234,0.763,0.498,0.882,0.59,1.844,0.354,0.801,1.262,0.656,1.209,0.946,0.585,1.347,1.094,0.922,1.659,1.027,1.606,1.228,2.51,1.625,1.4,1.454,1.241,0.296,0.803,0.624,1.212,0.922,0.567,0.588,1.213,2.28,0.66,0.0,0.727,1.935,0.859,0.757,0.209,1.609,1.232,1.305,2.417,1.268,0.772,2.118,0.655,1.062,1.304,1.25,2.424,1.532,0.922,1.602,1.254,1.271,1.824,0.925,1.23,0.027,0.563,0.821,0.533,0.545,1.337,1.886,0.491,1.131,1.347,1.442,0.653,0.649,1.529,0.766,1.321,0.585,0.667,1.606,0.661,1.435,1.347,0.985
53,40.44255632,-79.98085163,294.3295593,7.0,10.0,106.0,5.0,0.567,1.328,1.412,0.66,1.916,0.628,0.893,2.625,1.075,0.762,0.979,0.784,1.212,2.214,1.625,0.036,2.287,1.389,1.16,0.606,0.341,0.646,1.954,0.752,1.127,1.588,0.373,0.704,0.405,0.766,1.627,0.681,1.078,1.814,1.353,2.144,0.507,2.666,1.78,0.771,1.864,1.567,0.432,1.2,0.806,1.609,0.276,0.748,0.524,1.368,2.436,0.418,0.727,0.0,2.399,0.795,0.357,0.813,2.633,1.696,0.677,2.707,0.639,1.17,2.582,0.591,1.526,0.675,1.714,2.605,1.996,1.103,2.628,0.722,0.895,2.261,0.789,1.411,0.82,0.042,0.205,0.194,0.828,0.805,2.068,0.284,1.595,1.812,1.933,0.834,0.975,2.555,0.263,0.79,0.766,0.848,2.632,0.597,2.429,1.933,1.45
54,40.44090118,-79.96557194,315.8316345,14.0,22.0,98.0,5.0,2.767,0.793,1.239,2.86,0.321,2.732,1.506,0.583,1.751,2.763,2.927,2.785,1.231,0.047,0.665,2.363,0.572,1.333,1.837,1.754,2.453,1.953,0.358,1.581,1.134,0.427,1.486,2.78,2.518,1.948,0.668,2.682,1.322,1.224,1.147,0.366,2.036,0.695,1.633,2.971,0.871,0.458,1.813,1.027,1.988,0.65,2.493,1.566,1.335,1.354,0.466,1.491,1.935,2.399,0.0,1.163,2.156,2.007,0.086,0.467,2.739,0.611,2.701,1.759,0.311,1.367,0.991,2.737,0.506,0.635,1.045,1.296,0.346,2.652,2.669,0.198,2.324,2.031,1.814,1.811,1.751,1.781,1.814,2.648,0.664,1.691,1.007,0.714,0.821,1.836,1.286,0.259,1.695,2.72,1.548,1.509,0.336,1.361,0.294,0.577,1.105
55,40.44020435,-79.97469975,279.2862549,5.0,46.0,113.0,5.0,1.605,0.272,0.357,1.699,1.222,1.577,0.914,1.618,0.682,1.601,1.766,1.623,1.263,1.116,0.686,0.879,1.09,1.41,0.768,0.689,1.298,0.792,1.185,0.486,0.806,0.957,0.422,1.625,1.362,0.787,0.689,1.521,1.099,1.246,1.168,0.948,0.971,1.641,1.801,1.81,0.795,0.936,0.757,0.144,0.827,0.553,0.889,0.769,0.271,1.389,1.411,0.426,0.859,0.795,1.163,0.0,1.174,0.844,1.133,0.926,1.533,1.547,1.495,0.778,1.247,0.204,1.013,1.531,0.885,1.6,0.808,0.817,1.131,1.671,1.688,0.965,1.342,1.432,0.851,0.648,0.587,0.617,0.651,1.667,1.808,0.528,1.028,0.735,0.584,0.855,0.654,1.223,0.532,1.738,0.787,0.869,1.198,0.198,1.13,0.488,0.991
56,40.44492174,-79.98089676,311.8257141,6.0,53.0,98.0,5.0,0.871,1.264,1.349,0.68,1.846,0.549,0.823,2.554,1.011,0.405,0.57,0.427,1.462,2.108,1.554,0.32,2.216,1.319,1.097,0.807,0.265,0.43,1.883,0.688,1.056,1.517,0.623,0.592,0.201,0.525,1.557,0.325,1.007,1.744,1.283,2.074,0.757,2.595,1.71,1.076,1.788,1.496,0.475,1.137,0.735,1.546,0.451,0.677,0.774,1.297,2.365,0.668,0.757,0.357,2.156,1.174,0.0,0.755,2.574,1.637,0.834,2.649,0.772,1.106,2.524,0.841,1.468,0.708,1.656,2.547,1.937,1.045,2.57,0.637,0.655,2.203,0.168,1.17,0.762,0.292,0.455,0.336,0.769,0.471,2.009,0.426,1.537,1.753,1.875,0.593,0.917,2.497,0.513,0.705,0.703,0.79,2.574,0.847,2.37,1.875,1.391
57,40.44179737,-79.97589557,324.3271179,9.0,32.0,85.0,5.0,1.181,1.116,1.106,1.274,2.066,1.146,0.828,2.462,0.768,1.16,1.497,1.182,1.719,1.96,1.53,0.777,1.934,1.324,0.853,0.31,0.867,0.68,2.029,0.445,0.892,1.353,0.641,1.194,0.931,0.675,1.533,1.079,1.013,1.749,1.118,1.792,1.014,2.601,1.715,1.385,1.639,1.331,0.316,0.893,0.715,1.397,0.907,0.657,0.573,1.303,2.371,0.646,0.209,0.813,2.007,0.844,0.755,0.0,1.7,1.322,1.291,2.508,1.253,0.863,2.208,0.64,1.153,1.289,1.341,2.515,1.652,1.012,1.693,1.231,1.509,1.809,0.923,1.321,0.201,0.549,0.807,0.518,0.357,1.314,1.977,0.476,1.222,1.438,1.427,0.744,0.74,1.619,0.751,1.299,0.676,0.757,1.696,0.646,1.526,1.332,1.076
58,40.44170094,-79.9657496,325.6150513,14.0,32.0,107.0,5.0,3.0,0.861,1.307,3.094,0.231,2.965,1.739,0.669,1.425,2.996,3.161,3.018,1.299,0.133,0.6,2.596,0.482,1.243,1.511,1.822,2.687,2.187,0.268,1.255,0.808,0.337,1.554,3.014,2.751,2.182,0.597,2.915,1.555,0.898,0.821,0.51,3.033,0.606,1.543,3.205,0.886,0.368,1.487,1.095,2.221,0.736,2.727,2.164,1.403,1.264,0.376,1.559,1.609,2.633,0.086,1.133,2.574,1.7,0.0,0.378,2.413,0.697,2.375,1.52,0.398,1.453,0.666,2.411,0.417,0.545,0.879,0.97,0.256,2.361,2.378,0.284,2.032,2.026,1.9,1.87,1.837,1.867,1.901,2.364,0.575,1.777,0.681,0.695,0.907,1.552,0.96,0.169,1.781,2.429,1.222,1.183,0.246,1.447,0.204,0.663,0.779
59,40.44274437,-79.96808382,321.677002,13.0,6.0,48.0,5.0,2.063,0.654,1.101,2.157,0.359,2.028,0.802,0.48,1.047,2.059,2.224,2.081,1.093,0.858,0.222,1.659,0.61,0.946,1.133,1.616,1.75,1.25,0.396,0.877,0.43,0.031,1.348,2.077,1.814,1.245,0.219,1.979,0.618,0.521,0.443,0.789,2.096,0.715,1.246,2.268,0.508,0.009,1.109,0.889,1.285,0.554,1.79,0.863,1.197,0.967,0.485,1.353,1.232,1.696,0.467,0.926,1.637,1.322,0.378,0.0,2.035,1.387,1.997,1.142,1.088,1.13,0.288,2.033,0.039,0.673,0.502,0.593,0.371,1.983,2.001,0.767,1.655,1.327,1.224,1.493,1.514,1.544,1.578,1.986,0.574,1.454,0.303,0.318,0.439,1.175,0.582,0.297,1.458,2.051,0.845,0.805,0.374,1.124,0.204,0.439,0.401
60,40.44124953,-79.98660603,272.7374268,12.0,9.0,54.0,5.0,0.138,1.805,1.89,0.426,2.394,0.733,1.371,3.102,1.552,1.072,0.925,0.857,1.95,2.691,2.102,0.64,2.764,1.867,1.638,1.343,0.716,1.123,2.431,1.229,1.605,2.066,1.111,0.389,0.804,1.243,2.105,1.12,1.555,2.292,1.831,2.622,1.245,3.143,2.258,0.342,2.341,2.044,1.011,1.678,1.283,2.087,0.541,1.226,1.262,1.846,2.913,1.157,1.305,0.677,2.739,1.533,0.834,1.291,2.413,2.035,0.0,3.344,0.37,1.807,3.22,1.489,2.164,0.6,2.352,3.243,2.633,1.74,3.266,0.874,0.626,2.899,1.053,2.049,1.458,0.94,1.103,0.984,1.465,1.062,2.705,1.074,2.233,2.449,2.571,1.472,1.613,3.192,1.161,0.807,1.404,1.486,3.27,1.495,3.066,2.57,2.087
